 v-sweep         v(ng)           i(Vd_sat)      
 2.66000000e-01  2.66000000e-01 -8.58337726e-11 
 2.67000000e-01  2.67000000e-01 -8.83180847e-11 
 2.68000000e-01  2.68000000e-01 -9.08753276e-11 
 2.69000000e-01  2.69000000e-01 -9.35076193e-11 
 2.70000000e-01  2.70000000e-01 -9.62171383e-11 
 2.71000000e-01  2.71000000e-01 -9.90061253e-11 
 2.72000000e-01  2.72000000e-01 -1.01876885e-10 
 2.73000000e-01  2.73000000e-01 -1.04831787e-10 
 2.74000000e-01  2.74000000e-01 -1.07873270e-10 
 2.75000000e-01  2.75000000e-01 -1.11003841e-10 
 2.76000000e-01  2.76000000e-01 -1.14226078e-10 
 2.77000000e-01  2.77000000e-01 -1.17542633e-10 
 2.78000000e-01  2.78000000e-01 -1.20956233e-10 
 2.79000000e-01  2.79000000e-01 -1.24469682e-10 
 2.80000000e-01  2.80000000e-01 -1.28085865e-10 
 2.81000000e-01  2.81000000e-01 -1.31807748e-10 
 2.82000000e-01  2.82000000e-01 -1.35638379e-10 
 2.83000000e-01  2.83000000e-01 -1.39580894e-10 
 2.84000000e-01  2.84000000e-01 -1.43638519e-10 
 2.85000000e-01  2.85000000e-01 -1.47814569e-10 
 2.86000000e-01  2.86000000e-01 -1.52112452e-10 
 2.87000000e-01  2.87000000e-01 -1.56535674e-10 
 2.88000000e-01  2.88000000e-01 -1.61087839e-10 
 2.89000000e-01  2.89000000e-01 -1.65772652e-10 
 2.90000000e-01  2.90000000e-01 -1.70593922e-10 
 2.91000000e-01  2.91000000e-01 -1.75555567e-10 
 2.92000000e-01  2.92000000e-01 -1.80661611e-10 
 2.93000000e-01  2.93000000e-01 -1.85916195e-10 
 2.94000000e-01  2.94000000e-01 -1.91323574e-10 
 2.95000000e-01  2.95000000e-01 -1.96888121e-10 
 2.96000000e-01  2.96000000e-01 -2.02614332e-10 
 2.97000000e-01  2.97000000e-01 -2.08506831e-10 
 2.98000000e-01  2.98000000e-01 -2.14570368e-10 
 2.99000000e-01  2.99000000e-01 -2.20809826e-10 
 3.00000000e-01  3.00000000e-01 -2.27230224e-10 
 3.01000000e-01  3.01000000e-01 -2.33836720e-10 
 3.02000000e-01  3.02000000e-01 -2.40634618e-10 
 3.03000000e-01  3.03000000e-01 -2.47629366e-10 
 3.04000000e-01  3.04000000e-01 -2.54826565e-10 
 3.05000000e-01  3.05000000e-01 -2.62231968e-10 
 3.06000000e-01  3.06000000e-01 -2.69851492e-10 
 3.07000000e-01  3.07000000e-01 -2.77691214e-10 
 3.08000000e-01  3.08000000e-01 -2.85757378e-10 
 3.09000000e-01  3.09000000e-01 -2.94056404e-10 
 3.10000000e-01  3.10000000e-01 -3.02594884e-10 
 3.11000000e-01  3.11000000e-01 -3.11379594e-10 
 3.12000000e-01  3.12000000e-01 -3.20417497e-10 
 3.13000000e-01  3.13000000e-01 -3.29715744e-10 
 3.14000000e-01  3.14000000e-01 -3.39281683e-10 
 3.15000000e-01  3.15000000e-01 -3.49122864e-10 
 3.16000000e-01  3.16000000e-01 -3.59247044e-10 
 3.17000000e-01  3.17000000e-01 -3.69662188e-10 
 3.18000000e-01  3.18000000e-01 -3.80376481e-10 
 3.19000000e-01  3.19000000e-01 -3.91398330e-10 
 3.20000000e-01  3.20000000e-01 -4.02736372e-10 
 3.21000000e-01  3.21000000e-01 -4.14399474e-10 
 3.22000000e-01  3.22000000e-01 -4.26396749e-10 
 3.23000000e-01  3.23000000e-01 -4.38737552e-10 
 3.24000000e-01  3.24000000e-01 -4.51431494e-10 
 3.25000000e-01  3.25000000e-01 -4.64488442e-10 
 3.26000000e-01  3.26000000e-01 -4.77918533e-10 
 3.27000000e-01  3.27000000e-01 -4.91732173e-10 
 3.28000000e-01  3.28000000e-01 -5.05940050e-10 
 3.29000000e-01  3.29000000e-01 -5.20553137e-10 
 3.30000000e-01  3.30000000e-01 -5.35582702e-10 
 3.31000000e-01  3.31000000e-01 -5.51040315e-10 
 3.32000000e-01  3.32000000e-01 -5.66937852e-10 
 3.33000000e-01  3.33000000e-01 -5.83287510e-10 
 3.34000000e-01  3.34000000e-01 -6.00101806e-10 
 3.35000000e-01  3.35000000e-01 -6.17393592e-10 
 3.36000000e-01  3.36000000e-01 -6.35176061e-10 
 3.37000000e-01  3.37000000e-01 -6.53462755e-10 
 3.38000000e-01  3.38000000e-01 -6.72267575e-10 
 3.39000000e-01  3.39000000e-01 -6.91604785e-10 
 3.40000000e-01  3.40000000e-01 -7.11489031e-10 
 3.41000000e-01  3.41000000e-01 -7.31935338e-10 
 3.42000000e-01  3.42000000e-01 -7.52959130e-10 
 3.43000000e-01  3.43000000e-01 -7.74576233e-10 
 3.44000000e-01  3.44000000e-01 -7.96802887e-10 
 3.45000000e-01  3.45000000e-01 -8.19655757e-10 
 3.46000000e-01  3.46000000e-01 -8.43151941e-10 
 3.47000000e-01  3.47000000e-01 -8.67308983e-10 
 3.48000000e-01  3.48000000e-01 -8.92144882e-10 
 3.49000000e-01  3.49000000e-01 -9.17678103e-10 
 3.50000000e-01  3.50000000e-01 -9.43927590e-10 
 3.51000000e-01  3.51000000e-01 -9.70912773e-10 
 3.52000000e-01  3.52000000e-01 -9.98653585e-10 
 3.53000000e-01  3.53000000e-01 -1.02717047e-09 
